"pmid","cited","c"
36668911,30848724,209
36668911,35661824,61
36668911,35679181,148
36668911,35785793,218
36668911,35801519,130
36668911,35820165,34
36668911,35878146,62
36668911,35969863,73
36668911,35971952,20
36668911,36047521,4
36668911,36183707,53
36668911,36288005,10
36671744,24327237,24
36671744,25940823,37
36671744,28854070,47
36671744,28955222,41
36671744,30526633,9
36672533,20437396,15
36672533,23026597,14
36672533,23713873,14
36672533,24107283,13
36672533,24428216,17
36672533,25225081,70
36672533,26374600,59
36672533,28097356,129
36672533,28436117,15
36672602,23042450,79
36672602,25557316,46
36672602,30460609,20
36672602,31149171,11
36672602,32030005,7
36672602,34197002,5
36672602,34852757,2
36675669,20589450,19
36675669,22081955,11
36675669,24401305,5
36675669,24416521,18
36675669,24954990,16
36675669,32773155,5
36675848,21689384,226
36675848,23749753,384
36675848,25876885,126
36675848,26951999,15
36675848,29165905,273
36675848,30537981,11
36675848,35501032,3
36675848,36006359,1
36676980,19966295,512
36676980,22148915,150
36676980,22395091,70
36676980,24424155,52
36676980,24946087,327
36676980,25894657,459
36676980,26086914,39
36676980,26583677,33
36676980,28179577,47
36676980,28475217,6
36676980,29277897,31
36676980,30474116,63
36676980,30796770,7
36676980,30993317,106
36676980,31226253,7
36676980,31586311,9
36676980,31648977,211
36676980,32629696,11
36676980,33019642,12
36676980,33747921,18
36676980,34450881,11
36676980,34804922,12
36676980,35499004,6
36687245,23350886,47
36687245,24077858,68
36687245,28619305,29
36687245,31391620,13
36687245,31743184,15
36687245,31889358,49
36694496,19782083,83
36694496,20404425,45
36694496,20578796,46
36694496,22178174,45
36694496,27375762,22
36694496,32129194,7
36694496,32535481,17
36694496,32933504,1
36712893,23020162,2335
36712893,28343975,298
36712893,31021376,415
36712893,32469182,471
36712893,32634611,155
36712893,33961795,155
36712893,34308318,10
36712893,35318309,156
36742288,20662663,8
36742288,28384671,6
36742288,28684101,3
36742288,29075777,20
36742288,30597758,8
36742288,32271274,3
36742288,35350234,1
36743132,22045511,711
36743132,27039894,36
36743132,31143771,28
36743132,32246125,17
36743132,33026974,6
36743132,33660109,4
36743132,34290171,2
36743984,21394421,103
36743984,24355070,40
36743984,24619187,37
36743984,26684599,32
36743984,27492430,34
36743984,28058023,36
36743984,32257204,5
36743984,33052004,5
36756098,23095881,1257
36756098,24193082,1492
36756098,30917849,30
36818252,29326426,1884
36818252,32397896,201
36818252,32665677,639
36818252,32728006,63
36818252,33882218,532
36818252,33910219,86
36818252,33983379,231
36818252,34095871,49
36818252,34425297,98
36845468,23464796,28
36845468,25830907,32
36845468,26253146,34
36845468,32548633,3
36845468,35489242,8
36845903,21035621,322
36845903,21463926,52
36845903,27438781,20
36845903,27786516,41
36852253,26148818,17
36852253,30287963,48
36852347,20171303,6909
36852347,21596997,90
36852347,22348651,39
36852347,25016162,19
36852347,25945610,12
36852347,30698698,19
36864868,26086941,100
36864868,30352414,50
36864868,31722941,37
36864868,34020451,25
36879729,23211177,118
36879729,24550161,106
36879729,25664620,63
36879729,29309483,99
36879729,33747419,37
36911452,20060521,170
36911452,22472185,183
36911452,29934425,24
36911452,30205523,17
36911452,32887274,7
36925780,22946888,190
36925780,25895742,1664
36925780,28892171,106
36925780,29328872,287
36925780,32594912,44
36936596,21276326,15
36936596,22258738,87
36936596,26552940,109
36936596,30168578,82
36936596,31779735,8
36936596,31993575,9
36936596,33224468,26
36936596,33549697,25
36936596,34233615,46
36939779,20207127,17
36939779,20944599,548
36939779,23184418,139
36939779,24805120,903
36939779,27346641,1362
36939779,27573892,449
36939779,28407579,19
36939779,30389817,5
36939779,31538379,74
36939779,32453568,6
36939779,32613216,11
36939779,32931990,38
36939779,33045657,38
36962119,27091419,69
36962119,31078056,41
36962225,21499972,14
36962225,24313448,223
36962225,24779889,6
36962225,24941423,90
36962225,25778937,17
36962225,26226445,88
36962225,27088424,90
36962225,28103262,10
36962225,28431817,27
36962225,28783024,8
36962225,30420033,49
36962225,30866853,13
36962225,31142367,7
36962225,31749410,22
36962225,32433504,14
36962225,34384633,8
36962416,24397062,4
36962450,21691018,33
36962450,23974749,7
36962450,26005065,11
36962450,31774821,75
36962559,20405316,96
36962559,26139694,6
36962559,27000124,36
36962559,27211890,24
36962559,27278935,51
36962559,29973182,35
36962559,30403674,16
36962668,20199758,65
36962668,21972988,18
36962668,23601613,52
36962668,23727620,15
36962668,24101553,308
36962668,26915922,11
36962668,28623026,11
36962668,29451543,581
36962668,29793895,31
36962668,31589246,14
36962668,31706795,39
36962668,31978259,49
36962668,32771252,2
36962668,35090776,7
36962668,35240936,6
36969742,20660602,107
36969742,22675630,5
36969742,22941199,4
36969742,23075238,142
36969742,23834019,34
36969742,25483099,25
36969742,27464352,24
36969742,27845339,91
36969742,28871013,21
36969742,29190982,25
36969742,31044028,64
36992734,22150293,22
36992734,27176140,4
36992734,28921676,5
36992734,29923215,11
36994171,26215108,40
36994171,27896045,15
36994171,28138500,40
36994171,32533532,5
37006749,23109044,52
37006749,25466807,11
37006749,27663220,16
37006749,27929599,7
37006749,30549361,41
37006749,30620436,21
37006749,30762172,22
37025320,28096998,21
37025320,28688290,25
37025320,28877257,21
37039174,33221646,13
37039174,34012338,14
37039174,34427679,29
37039174,34574450,14
37041778,20307757,216
37041778,24651335,188
37041778,30152712,12
37041778,30165840,14
37041778,30548497,72
37041778,34083912,6
37041778,34369916,1
37041778,35048015,31
37041778,35507120,3
37091096,23420407,105
37091096,23440807,49
37091096,23877886,79
37091096,23957373,17
37091096,24871692,21
37091096,32253634,22
37091096,32299461,126
37091096,33036653,29
37091096,34239983,11
37313020,20620180,63
37313020,22980985,598
37313020,23790207,69
37313020,25641132,9
37313020,26338446,29
37313020,27484347,30
37313020,28716393,31
37313020,29083317,40
37431463,21499511,567
37431463,22286852,171
37431463,24016274,701
37431463,25714856,173
37431463,26892162,57
37431463,28393755,31
37431463,28401049,339
37431463,28981910,189
37431463,31084645,6
37431463,31680148,10
37485071,28335799,259
37485071,29101137,19
37485071,32813460,121
37485071,32949501,23
37485071,35251222,11
37529116,19854552,514
37529116,21181268,188
37529116,24694212,59
37529116,27659490,62
37529116,28878705,9
37588870,21103313,17
37588870,25483906,65
37588870,26067191,67
37588870,28479255,50
37588870,28507783,32
37588870,29609999,44
37588870,30294868,18
37588870,31938858,12
37588870,32385554,11
37588870,32796196,3
37641695,20171303,6909
37641695,32439816,145
37641695,32493739,663
37641695,32733733,39
37641695,32756980,11
37641695,32923992,304
37641695,33066459,48
37641695,33110745,18
37641695,33120696,66
37641695,33214962,21
37667874,21875903,21
37667874,23206659,104
37667874,23918591,15
37667874,26759142,195
37711355,25790022,65
37711355,26347247,10
37711355,26729157,20
37711355,27747986,26
37711355,28434427,4
37711355,28878181,15
37711355,30246216,17
37732855,29422932,18
31165401,29532416,29
31165401,29649996,32
31972627,20467787,49
31972627,22578606,1
31972627,23222917,385
31972627,29168669,28
31972627,30783667,28
31972627,30805752,20
32107102,20716479,48
32107102,23954737,55
32107102,24749063,118
32107102,24749064,42
32107102,25065409,225
32107102,25123110,51
32107102,29486864,25
32107102,30733690,87
32248699,25229653,74
32248699,26746237,24
32248699,27835751,51
32248699,28027800,47
32248699,30045516,37
32248699,30500061,12
32248699,30577116,152
32248699,31022427,19
32453105,22998231,44
32453105,24263319,49
32453105,24402406,17
32453105,26054323,29
32453105,27423462,104
32478574,22052934,1102
32478574,27425176,19
32478574,27924055,65
32478574,28623143,24
32478574,31194799,10
32563588,21537359,91
32563588,28404134,130
32563588,29109767,33
32563588,29850915,20
32563588,31970390,25
32588769,24043275,151
32588769,24342773,89
32588769,26351263,47
32588769,30416471,24
32605411,23164270,16
32605411,26916967,32
32605411,29459355,11
32610023,24521871,50
32610023,27366921,16
32610023,30772098,384
32610023,31075711,13
32610023,32213306,29
32648071,25667750,15
32648071,29755116,44
32648071,29793815,23
32648071,30088432,16
32648071,31444104,3
32648071,31776038,14
32777987,20826624,35
32777987,21859453,103
32777987,23427318,28
32777987,23649669,48
32777987,24370844,39
32777987,24880830,7219
32777987,28478768,134
32777987,30463312,27
32829725,20190067,34
32829725,28345752,1
32829725,30047353,13
32852860,23249828,158
32852860,29131099,8
32852860,29158990,26
32852860,31632975,12
32898034,19996775,57
32898034,22248553,29
32898034,22845418,22
32898034,28090138,19
33064235,24049596,90
33064235,24099992,288
33064235,24520367,13
33064235,24769323,66
33064235,26999194,767
33064235,27207191,4509
33064235,27762246,48
33064235,28992471,13
33078667,24571855,17
33078667,27324708,576
33078667,29155276,25
33078667,30005369,43
33078667,30383312,37
33089659,21214624,60
33106080,21335145,43
33106080,23298790,61
33106080,23433279,23
33106080,24407913,44
33106080,26620135,51
33106080,27920261,28
33106080,28464421,35
33106080,28802812,44
33106080,29192535,44
33106080,30936915,45
33106080,31073383,7
33139057,22182660,65
33139057,26836129,57
33139057,28113132,20
33156013,28656803,23
33156013,29432620,98
33156013,30224877,41
33156013,30847702,11
33156013,31087199,126
33156013,31884721,6
33292901,21063428,42
33292901,21451420,47
33292901,24527679,53
33292901,28524399,37
33292901,29803300,23
33292901,31197100,10
33292901,32098325,18
33300393,22492613,31
33345652,20514969,11
33345652,21039642,11
33345652,22747918,22
33345652,22757636,8
33345652,23534578,3
33345652,24758689,246
33345652,25303799,226
33345652,25819202,9
33345652,26273936,5
33345652,26552407,8
33345652,28178055,71
33345652,28707719,10
33345652,29708916,3
33345652,30864952,5
33345652,31705816,4
33350317,21676152,258
33350317,30895476,74
33354987,24130513,36
33354987,25193741,46
33354987,25628334,16
33354987,28338859,26
33354987,30643221,21
33354987,31530335,2
33354987,31868961,17
33356450,22332096,550
33356450,23300710,9
33356450,28619429,125
33356450,29258769,44
33356450,29424105,21
33356450,30787641,5
33356450,32063764,3
33356467,22852057,160
33356467,24270132,19
33356467,27242121,54
33401963,23542878,120
33401963,24509777,80
33401963,24519446,82
33401963,26838985,426
33401963,29372481,259
33442819,20538172,241
33442819,24138454,11
33442819,25851796,11
33442819,28120154,31
33442819,32103408,10
33452143,32408793,191
33452143,32537954,44
33461469,20074725,18
33461469,24959437,7
33461469,25861658,27
33461469,26301193,5
33461469,26355358,2
33461469,27965249,6
33461469,29460341,95
33461469,30880740,8
33468040,23706537,33
33468040,25714332,7
33480268,21784145,182
33480268,23529993,45
33480268,24583757,109
33480268,26611718,33
33480268,27998911,103
33480268,30019766,191
33480268,30591639,92
33506616,26042513,10
33506616,28716185,14
33506616,29985830,20
33506616,30918823,10
33506616,31113000,27
33507124,19758735,55
33507124,20803386,41
33507124,24472270,9
33507124,24642050,38
33507124,26004814,14
33507124,32077519,12
33516775,21392543,63
33516775,21511043,74
33516775,23181191,26
33516775,23455987,12
33516775,23701388,20
33516775,24860965,26
33516775,25784865,29
33516775,25852518,53
33516775,26136674,23
33516775,26687008,88
33516775,26844827,37
33516775,29054540,14
33516775,29193146,93
33516775,29357471,6
33516775,31033438,357
33547785,20946294,18
33547785,24025640,162
33547785,25710801,48
33547785,25804758,242
33547785,26454223,30
33547785,26490557,16
33547785,27630759,11
33547785,28347570,15
33547785,28886998,21
33547785,30956090,6
33547785,31302696,41
33547785,31558011,75
33547785,31592832,25
33547785,32937950,153
33554654,23354414,80
33554654,25280991,79
33554654,26028570,54
33554654,27000467,48
33554654,27822169,46
33554654,28684191,11
33554654,29527927,21
33554654,29566543,16
33554654,31231758,30
33554654,31343548,14
33554654,31350908,62
33559110,24375382,214
33559110,27435475,41
33559110,28373325,34
33559110,28410759,157
33559110,29016491,43
33559110,29196506,2
33559110,29349196,72
33559110,30066405,23
33567466,27819175,3
33567466,28140751,30
33567466,29330835,845
33586785,20111952,69
33586785,20800986,75
33586785,23307675,48
33586785,25035842,26
33586785,25173508,24
33586785,30410938,40
33586785,30648657,8
33586785,30986359,29
33586785,31798325,4
33586785,32128315,8
33586785,32268406,6
33586785,32298131,84
33604736,22923158,43
33604736,26270753,13
33604736,26484651,37
33604736,27909124,94
33604736,31492454,21
33630155,22038173,177
33630155,22278850,40
33630155,24383006,25
33630155,25060560,33
33630155,25743408,38
33630155,26733513,39
33630155,29113757,41
33630155,29325840,29
33630155,30503305,13
33630155,30730487,9
33630155,32220535,11
33630155,32306091,11
33630442,22481442,33
33630442,28251830,9
33630442,30077524,10
33630442,32740256,7
33635144,21287559,27
33635144,22935815,9
33635144,24518409,28
33635144,24939829,23
33635144,25824195,16
33635144,26143295,16
33635144,27035172,34
33635144,30377760,6
33635144,30509736,13
33635144,31169528,28
33642162,20569811,484
33642162,23680130,343
33642162,29864541,51
33642162,31216218,10
33642162,31952872,12
33674255,23454151,14
33674255,25015037,180
33674255,25072350,57
33674255,25385490,20
33674255,28424869,27
33674255,29163354,48
33674255,30855373,3
33674255,31342247,15
33674255,32211985,10
33674256,23449306,420
33674256,24018240,22
33674256,24983872,60
33674256,25363415,17
33674256,26663687,28
33674256,28150436,15
33677526,20089723,11
33677526,21911339,548
33677526,24366916,459
33677526,24890534,187
33677526,28289007,409
33677526,30354347,177
33682528,21458420,54
33682528,21679465,53
33682528,22544643,388
33682528,22648496,37
33682528,23172078,87
33682528,23664836,63
33682528,24390350,2114
33682528,24667139,475
33682528,26999194,767
33682528,27392941,75
33682528,28814095,74
33682528,30948047,72
33682528,31179472,3
33682528,31465509,36
33682534,20599421,68
33682534,24725369,54
33682534,27776832,36
33682534,31342864,5
33682534,32276100,5
33720786,25935751,77
33720786,29074476,18
33729051,20102810,49
33729051,25927294,345
33729051,26888342,42
33729051,28196076,26
33729051,30798762,8
33729077,23240070,271
33729077,24875764,44
33729077,25445515,64
33729077,25450401,91
33729077,25595386,34
33729077,26211582,24
33729077,26307838,16
33729077,26322900,69
33729077,26518722,122
33729077,27225449,23
33729077,27819142,20
33729077,29128836,28
33729077,29558440,42
33729077,29648839,15
33729077,29992403,14
33729077,30654182,18
33729077,31052347,9
33729077,31400669,54
33729077,31496684,26
33748913,19595577,340
33748913,21865943,218
33748913,26352106,126
33748913,29112564,24
33757612,22583661,39
33757612,29031546,20
33757612,31234230,37
33757612,32953672,13
33770330,21639810,3317
33770330,28204866,153
33770330,29043290,31
33770330,29109487,3
33770330,29562145,2662
33770330,30253811,118
33770330,30940209,107
33770330,31050774,625
33770330,31560045,15
33770330,31664934,39
33772396,22171200,81
33772396,23738622,6
33772396,27423537,34
33772396,27570188,4
33772396,29373883,5
33772396,30805219,3
33772904,20932394,38
33772904,24851138,43
33772904,25095311,23
33772904,27608199,2
33772904,31171076,7
33782788,24263116,47
33782788,27207191,4509
33782788,30859220,63
33782788,31379175,1
33794112,23643187,25
33794112,25155939,71
33794112,25445083,90
33794112,28057696,20
33794112,28481571,350
33794112,29661498,24
33794112,30122275,111
33794112,30297091,17
33794125,26071682,300
33794125,27513903,34
33794125,27541442,11
33794125,27632990,25
33794125,30283829,2
33794125,31876709,11
33825013,25623656,89
