"pmid","seed","c","is_seed"
35672205,30992333,104,TRUE
35672205,28296257,141,TRUE
35672205,27986399,70,TRUE
35672205,31677562,3,TRUE
35672457,22965588,39,TRUE
35672457,29098793,6,TRUE
35672457,21982107,39,TRUE
35672457,31318490,17,TRUE
35672457,20890241,51,TRUE
35672508,25300728,30,TRUE
35672508,23963816,29,TRUE
35672508,29541902,13,TRUE
35672508,31523427,10,TRUE
35672508,24917590,94,TRUE
35673451,34894928,3,TRUE
35673451,34052108,2,TRUE
35673451,31560378,1387,TRUE
35673451,31240996,13,TRUE
35673451,20924099,33,TRUE
35674151,25056061,5124,TRUE
35674151,29501066,19,TRUE
35674151,31496088,7,TRUE
35674151,25903153,143,TRUE
35674151,31749149,19,TRUE
35674266,28747379,59,TRUE
35674266,25629622,7,TRUE
35674266,22123076,37,TRUE
35674266,28453405,7,TRUE
35674266,28218726,47,TRUE
35675133,30091168,35,TRUE
35675133,30719780,22,TRUE
35675133,30017167,79,TRUE
35675133,32434662,30,TRUE
35675133,32856358,16,TRUE
35676001,24405634,12,TRUE
35676001,32178598,3,TRUE
35676001,25268708,26,TRUE
35676001,29374479,173,TRUE
35676001,24993753,59,TRUE
35676190,25602133,93,TRUE
35676190,33538338,34611,TRUE
35676190,31536575,69,TRUE
35676190,31977112,12,TRUE
35676190,28757301,147,TRUE
35676918,33028449,88,TRUE
35676918,33313037,34,TRUE
35676918,34548373,36,TRUE
35676918,33293320,49,TRUE
35676918,33284778,12,TRUE
35677153,32558602,6,TRUE
35677153,32619374,5,TRUE
35677153,24155775,80,TRUE
35677153,25592058,32,TRUE
35677153,19929922,53,TRUE
35677195,25481289,72,TRUE
35677195,23021610,22,TRUE
35677195,24642050,38,TRUE
35677195,25862486,90,TRUE
35677195,24820134,37,TRUE
35677749,29707351,6,TRUE
35677749,25211526,66,TRUE
35677749,34319164,10,TRUE
35677749,20022761,99,TRUE
35677749,33782057,17486,TRUE
35677871,24100412,28,TRUE
35677871,25165441,33,TRUE
35677871,22311204,65,TRUE
35677871,25374530,46,TRUE
35677871,32635201,15,TRUE
35679909,34755086,6,TRUE
35679909,30825153,1,TRUE
35679909,19837721,307,TRUE
35679909,20839009,15,TRUE
35679909,19948243,424,TRUE
35680080,26757193,48,TRUE
35680080,31260726,23,TRUE
35680080,28742222,23,TRUE
35680080,29301104,142,TRUE
35680080,32142025,11,TRUE
35680170,30213463,18,TRUE
35680170,26030634,3677,TRUE
35680170,20389247,16,TRUE
35680170,33782057,17486,TRUE
35680170,31302050,103,TRUE
35681492,24255620,30,TRUE
35681492,33659247,35,TRUE
35681492,24295402,33,TRUE
35681492,21857781,182,TRUE
35681492,23172272,286,TRUE
35681659,27668225,51,TRUE
35681659,30280618,7,TRUE
35681659,35402024,10,TRUE
35681659,29678530,88,TRUE
35681659,20800375,67,TRUE
35682086,23386843,147,TRUE
35682086,34455016,25,TRUE
35682086,24278922,109,TRUE
35682086,26701919,316,TRUE
35682086,28756115,21,TRUE
35682331,32536861,5,TRUE
35682331,26692396,135,TRUE
35682331,32365168,39,TRUE
35682331,27367864,90,TRUE
35682331,31595794,6,TRUE
35682493,21571877,35,TRUE
35682493,28283029,34,TRUE
35682493,21511508,14,TRUE
35682493,24919765,47,TRUE
35682493,32707996,8,TRUE
35682495,27405049,17,TRUE
35682495,30024203,33,TRUE
35682495,24411121,21,TRUE
35682495,22375571,15,TRUE
35682495,28374663,60,TRUE
35682536,34368044,10,TRUE
35682536,33093946,432,TRUE
35682536,32609353,426,TRUE
35682536,32831341,33,TRUE
35682536,32576317,55,TRUE
35683517,33356056,3,TRUE
35683517,23715630,28,TRUE
35683517,20390343,38,TRUE
35683517,22234519,35,TRUE
35683517,29482983,50,TRUE
35684018,28477941,17,TRUE
35684018,35504165,9,TRUE
35684018,34822137,18,TRUE
35684018,30502752,102,TRUE
35684018,32992568,7,TRUE
35685636,25153023,43,TRUE
35685636,29933898,18,TRUE
35685636,31607928,12,TRUE
35685636,29196147,83,TRUE
35685636,23958754,14,TRUE
35685916,26049255,25,TRUE
35685916,29924670,9,TRUE
35685916,25529900,38,TRUE
35685916,21334678,34,TRUE
35685916,25783405,33,TRUE
35686092,27330048,118,TRUE
35686092,21098710,369,TRUE
35686092,27775819,122,TRUE
35686092,34149456,9,TRUE
35686092,29100284,64,TRUE
35686552,25366010,12,TRUE
35686552,21054479,17,TRUE
35686552,32008433,34,TRUE
35686552,23671584,32,TRUE
35686552,22712170,14,TRUE
35686694,27329021,48,TRUE
35686694,22008217,19839,TRUE
35686694,28058753,27,TRUE
35686694,27738639,18,TRUE
35686694,19966012,313,TRUE
35687813,33515132,32,TRUE
35687813,34216284,7,TRUE
35687813,31166785,14,TRUE
35687813,33057893,20,TRUE
35687813,31482134,21,TRUE
35688586,27707740,487,TRUE
35688586,24195965,93,TRUE
35688586,26157228,16,TRUE
35688586,33583253,23,TRUE
35688586,32825555,23,TRUE
35688687,28583300,7,TRUE
35688687,27562631,60,TRUE
35688687,28506379,16,TRUE
35688687,30073771,2,TRUE
35688687,24289295,989,TRUE
35688711,33968430,6,TRUE
35688711,29884974,24,TRUE
35688711,28935701,3598,TRUE
35688711,32041558,19,TRUE
35688711,30487695,853,TRUE
35688780,23109740,144,TRUE
35688780,27273270,73,TRUE
35688780,34501214,10,TRUE
35688780,23645372,145,TRUE
35688780,30476518,65,TRUE
35688782,26716162,10,TRUE
35688782,31378620,14,TRUE
35688782,28698222,490,TRUE
35688782,22688193,4,TRUE
35688782,20801972,18,TRUE
35689520,21745316,68,TRUE
35689520,28376583,76,TRUE
35689520,29977644,27,TRUE
35689520,27032493,13,TRUE
35689520,23775876,397,TRUE
35689705,30025796,5,TRUE
35689705,23715818,30,TRUE
35689705,27923357,16,TRUE
35689705,21871978,19,TRUE
35689705,32487956,2,TRUE
35689800,32108090,185,TRUE
35689800,29604125,32,TRUE
35689800,28465011,9,TRUE
35689800,32634598,53,TRUE
35689800,24464277,275,TRUE
35690865,24057873,79,TRUE
35690865,31842921,10,TRUE
35690865,28600828,78,TRUE
35690865,31775816,32,TRUE
35690865,25247412,672,TRUE
35690867,22869061,41,TRUE
35690867,27182837,56,TRUE
35690867,33215131,13,TRUE
35690867,27587527,47,TRUE
35690867,26230537,18,TRUE
35691051,34587819,14,TRUE
35691051,33964672,20,TRUE
35691051,35243759,17,TRUE
35691051,34815399,51,TRUE
35691051,33782057,17486,TRUE
35692222,26576624,34,TRUE
35692222,24574140,53,TRUE
35692222,25257880,27,TRUE
35692222,32352353,8,TRUE
35692222,28694471,17,TRUE
35692316,31498920,13,TRUE
35692316,23323841,38,TRUE
35692316,26243389,3,TRUE
35692316,31357992,4,TRUE
35692316,26796634,83,TRUE
35692729,31408395,3,TRUE
35692729,32300733,81,TRUE
35692729,33248514,15,TRUE
35692729,32495472,11,TRUE
35692729,27754926,456,TRUE
35692921,30653938,10,TRUE
35692921,30458567,102,TRUE
35692921,27478029,27,TRUE
35692921,30772837,52,TRUE
35692921,32890550,7,TRUE
35693423,34693234,49,TRUE
35693423,34689572,7,TRUE
35693423,34882654,47,TRUE
35693423,31986264,26064,TRUE
35693423,34702598,9,TRUE
35693805,25682925,308,TRUE
35693805,30069355,22,TRUE
35693805,25465242,11,TRUE
35693805,34284948,14,TRUE
35693805,29151359,2791,TRUE
35694086,21901389,118,TRUE
35694086,30553577,4,TRUE
35694086,34786080,2,TRUE
35694086,28942906,50,TRUE
35694086,29119452,77,TRUE
35695158,29053808,31,TRUE
35695158,25856365,36,TRUE
35695158,30342988,13,TRUE
35695158,30896764,14,TRUE
35695158,32348832,31,TRUE
35696668,30895586,14,TRUE
35696668,33119150,29,TRUE
35696668,29204231,19,TRUE
35696668,27914655,1187,TRUE
35696668,32576096,16,TRUE
35696740,27702700,364,TRUE
35696740,31801316,35,TRUE
35696740,25514170,23,TRUE
35696740,26876070,85,TRUE
35696740,31533199,6,TRUE
35697507,23425801,13,TRUE
35697507,32392618,4,TRUE
35697507,29893904,92,TRUE
35697507,33966421,2,TRUE
35697507,31912251,11,TRUE
35698151,33723507,28,TRUE
35698151,34670041,36,TRUE
35698151,34483029,34,TRUE
35698151,33781287,29,TRUE
35698151,34181716,53,TRUE
35698531,25306268,26,TRUE
35698531,23943355,12,TRUE
35698531,33076184,7,TRUE
35698531,31532261,8,TRUE
35698531,30316608,19,TRUE
35698539,28501632,8,TRUE
35698539,29388128,154,TRUE
35698539,27666813,63,TRUE
35698539,27418965,10,TRUE
35698539,26966913,75,TRUE
35698594,27680105,16,TRUE
35698594,20698748,10,TRUE
35698594,25467077,34,TRUE
35698594,33069326,5109,TRUE
35698594,29477251,1367,TRUE
35700174,32238757,505,TRUE
35700174,32497510,2095,TRUE
35700174,32716899,79,TRUE
35700174,26615572,344,TRUE
35700174,33534076,12,TRUE
35700574,23442190,34,TRUE
35700574,24611691,40,TRUE
35700574,26925996,13,TRUE
35700574,27987096,22,TRUE
35700574,21688913,40,TRUE
35701049,25594108,1097,TRUE
35701049,26890702,22,TRUE
35701049,30774302,14,TRUE
35701049,20065224,341,TRUE
35701049,31383426,19,TRUE
35701309,34025662,22,TRUE
35701309,33030352,8,TRUE
35701309,31427478,24,TRUE
35701309,30683893,56,TRUE
35701309,35701309,2,TRUE
35701713,34757603,2,TRUE
35701713,34242092,9,TRUE
35701713,29861202,34,TRUE
35701713,31756695,24,TRUE
35701713,30739638,12,TRUE
35701802,25680955,40,TRUE
35701802,31592510,37,TRUE
35701802,31367152,54,TRUE
35701802,33476594,13,TRUE
35701802,24783222,38,TRUE
35702390,30791839,99,TRUE
35702390,28654363,76,TRUE
35702390,29207126,40,TRUE
35702390,33321692,16,TRUE
35702390,33925799,5,TRUE
35703724,32215952,772,TRUE
35703724,32949449,12,TRUE
35703724,32562567,302,TRUE
35703724,32374033,74,TRUE
35703724,32814757,29,TRUE
35705355,20577107,37,TRUE
35705355,32998003,21,TRUE
35705355,24648713,34,TRUE
35705355,23856683,623,TRUE
35705355,20202537,143,TRUE
35706806,33273702,7,TRUE
35706806,33392873,4,TRUE
35706806,28977357,24,TRUE
35706806,33758535,5,TRUE
35706806,30359235,43,TRUE
35707976,25672981,87,TRUE
35707976,21593862,3550,TRUE
35707976,23015149,23,TRUE
35707976,20349215,45,TRUE
35707976,30559126,80,TRUE
35708883,29394890,20,TRUE
35708883,32118007,18,TRUE
35708883,21928228,37,TRUE
35708883,21880312,3,TRUE
35708883,28577546,9,TRUE
35709228,29367332,46,TRUE
35709228,28208139,36,TRUE
35709228,26863627,187,TRUE
35709228,34982940,1,TRUE
35709228,34744695,7,TRUE
35710210,32091559,4,TRUE
35710210,29642901,23,TRUE
35710210,29371279,15,TRUE
35710210,24917631,18,TRUE
35710210,26806448,3,TRUE
35710413,30700508,9,TRUE
35710413,33481931,6,TRUE
35710413,29629683,7,TRUE
35710413,30134290,24,TRUE
35710413,30728197,32,TRUE
35711163,29544659,39,TRUE
35711163,32028385,7,TRUE
35711163,31477163,13,TRUE
35711163,31505892,23,TRUE
35711163,29535941,11,TRUE
35711572,31981510,22,TRUE
35711572,31225924,20,TRUE
35711572,32412417,26,TRUE
35711572,28836373,37,TRUE
35711572,26964880,191,TRUE
35712092,32369606,57,TRUE
35712092,21560670,719,TRUE
35712092,33078400,164,TRUE
35712092,25524443,4499,TRUE
35712092,31948937,1069,TRUE
35712218,25199385,7,TRUE
35712218,21156731,19,TRUE
35712218,30517888,22,TRUE
35712218,33280504,5,TRUE
35712218,32389054,8,TRUE
35712295,30089461,15,TRUE
35712295,29660007,13,TRUE
35712295,34003905,5,TRUE
35712295,24412514,32,TRUE
35712295,20652370,10029,TRUE
35712686,24661476,35,TRUE
35712686,21146119,29,TRUE
35712686,31645423,43,TRUE
35712686,28611199,97,TRUE
35712686,28973656,586,TRUE
35713530,26856778,60,TRUE
35713530,20406116,42,TRUE
35713530,28550009,100,TRUE
35713530,30114005,298,TRUE
35713530,24013912,30,TRUE
35713809,21959223,175,TRUE
35713809,30836756,7,TRUE
35713809,29212598,19,TRUE
35713809,26059499,25,TRUE
35713809,24374742,95,TRUE
35714544,32062251,77,TRUE
35714544,35534962,7,TRUE
35714544,33086791,76,TRUE
35714544,33684678,61,TRUE
35714544,31740062,60,TRUE
35714574,32858390,9,TRUE
35714574,19695792,67,TRUE
35714574,27785074,25,TRUE
35714574,35267469,6,TRUE
35714574,26734974,30,TRUE
35714821,24944059,346,TRUE
35714821,32481554,4,TRUE
35714821,33476216,3,TRUE
35714821,24021456,65,TRUE
35714821,22089447,164,TRUE
35714889,28383149,27,TRUE
35714889,25976812,57,TRUE
35714889,23789932,193,TRUE
35714889,26315029,39,TRUE
35714889,31399602,32,TRUE
35715185,27115314,70,TRUE
35715185,27699908,26,TRUE
35715185,32045048,16,TRUE
35715185,30134272,12,TRUE
35715185,31412805,16,TRUE
35716784,32025517,11,TRUE
35716784,24797120,86,TRUE
35716784,27938868,21,TRUE
35716784,32210566,6,TRUE
35716784,32898343,21,TRUE
35716815,23899408,31,TRUE
35716815,32086083,10,TRUE
35716815,23078748,14,TRUE
35716815,31412493,12,TRUE
35716815,34387661,2,TRUE
35716875,20595995,658,TRUE
35716875,30774610,58,TRUE
35716875,29479333,4,TRUE
35716875,33516732,49,TRUE
35716875,28974339,110,TRUE
35717199,20476713,27,TRUE
35717199,25842464,3,TRUE
35717199,25120153,2,TRUE
35717199,23728691,91,TRUE
35717199,34351713,3,TRUE
35717202,33405986,13,TRUE
35717202,26142860,28,TRUE
35717202,31619239,25,TRUE
35717202,29550129,33,TRUE
35717202,21401433,68,TRUE
35717326,26307056,27,TRUE
35717326,22921131,60,TRUE
35717326,33591287,9,TRUE
35717326,25742352,189,TRUE
35717326,23861481,74,TRUE
35717432,24636546,156,TRUE
35717432,33900401,24,TRUE
35717432,32870301,382,TRUE
35717432,31201113,19,TRUE
35717432,25909333,69,TRUE
35718430,25720555,49,TRUE
35718430,22338284,24,TRUE
35718430,33782057,17486,TRUE
35718430,23866782,25,TRUE
35718430,27454457,30,TRUE
35718715,31446826,2,TRUE
35718715,32389406,7,TRUE
35718715,30343617,3,TRUE
35718715,30819640,15,TRUE
35718715,29439095,14,TRUE
35719159,20646083,20,TRUE
35719159,25014997,39,TRUE
35719159,25995739,56,TRUE
35719159,23126293,18,TRUE
35719159,34203487,12,TRUE
35719644,21549680,96,TRUE
35719644,28122631,16,TRUE
35719644,28189711,15,TRUE
35719644,27083696,27,TRUE
35719644,29781412,22,TRUE
35719870,31541670,31,TRUE
35719870,31541068,3,TRUE
35719870,28554877,22,TRUE
35719870,23856302,32,TRUE
35719870,29487040,14,TRUE
35720767,27115216,98,TRUE
35720767,23070939,16,TRUE
35720767,33960674,3,TRUE
35720767,30705369,49,TRUE
35720767,29644906,11,TRUE
35721037,20604811,85,TRUE
35721037,33606127,6,TRUE
35721037,21414084,49,TRUE
35721037,33424167,7,TRUE
35721037,33869630,10,TRUE
35721710,28295934,90,TRUE
35721710,25524443,4499,TRUE
35721710,29477146,110,TRUE
35721710,31830993,19,TRUE
35721710,23749405,67,TRUE
35722055,24819510,16,TRUE
35722055,27773345,4,TRUE
35722055,23960375,4,TRUE
35722055,28712167,3,TRUE
35722055,29185399,2,TRUE
35722221,33067524,15,TRUE
35722221,32171076,16142,TRUE
35722221,32007145,6561,TRUE
35722221,32183901,938,TRUE
35722221,32253888,257,TRUE
35722683,29800307,16,TRUE
35722683,20582154,40,TRUE
35722683,33113206,9,TRUE
35722683,22489627,34,TRUE
35722683,24132348,10,TRUE
35722709,25072444,157,TRUE
35722709,31631857,222,TRUE
35722709,33741640,39,TRUE
35722709,31929880,12,TRUE
35722709,33369758,35,TRUE
35724206,30165522,21,TRUE
35724206,30116525,102,TRUE
35724206,29740788,15,TRUE
35724206,27246783,206,TRUE
35724206,30475198,14,TRUE
35725250,32907595,31,TRUE
35725250,33093125,40,TRUE
35725250,33505676,6,TRUE
35725250,32808838,71,TRUE
35725250,32504735,66,TRUE
35726110,32598563,24,TRUE
35726110,31123156,64,TRUE
35726110,26560527,90,TRUE
35726110,20223646,123,TRUE
35726110,25493436,169,TRUE
35726494,34360095,2,TRUE
35726494,29439816,9,TRUE
35726494,30619493,38,TRUE
35726494,21767014,43,TRUE
35726494,21071616,519,TRUE
35727272,22112804,184,TRUE
35727272,28350929,158,TRUE
35727272,35026158,57,TRUE
35727272,27545576,31,TRUE
35727272,34982819,28,TRUE
35727379,32645898,27,TRUE
35727379,25338681,53,TRUE
35727379,25729725,39,TRUE
35727379,31245927,44,TRUE
35727379,32085669,26,TRUE
35729179,32727703,10,TRUE
35729179,33782057,17486,TRUE
35729179,26834320,43,TRUE
35729179,28282484,43,TRUE
35729179,26936446,76,TRUE
35729472,26808317,715,TRUE
35729472,32767254,6,TRUE
35729472,32621566,13,TRUE
35729472,32709060,13,TRUE
35729472,30227184,78,TRUE
35729565,24286447,167,TRUE
35729565,28444364,110,TRUE
35729565,22282550,92,TRUE
35729565,21138882,264,TRUE
35729565,28926468,23,TRUE
35729659,33221352,26,TRUE
35729659,24391645,8,TRUE
35729659,20303491,47,TRUE
35729659,24569592,16,TRUE
35729659,30081003,19,TRUE
35730541,28058794,749,TRUE
35730541,27174770,20,TRUE
35730541,21903266,30,TRUE
35730541,22694795,111,TRUE
35730541,30757994,108,TRUE
35730636,23152272,158,TRUE
35730636,20124118,129,TRUE
35730636,30838457,32,TRUE
35730636,21358384,70,TRUE
35730636,33053113,4,TRUE
35731363,32412088,234,TRUE
35731363,25360209,37,TRUE
35731363,32246917,646,TRUE
35731363,32710672,37,TRUE
35731363,32779108,25,TRUE
35732389,28817460,16,TRUE
35732389,25001582,41,TRUE
35732389,29173527,28,TRUE
35732389,27514366,34,TRUE
35732389,25554246,12484,TRUE
35732463,31603999,58,TRUE
35732463,28615605,2,TRUE
35732463,27196354,23,TRUE
35732463,31563865,1724,TRUE
35732463,27748158,3,TRUE
35732985,27749588,39,TRUE
35732985,25852867,16,TRUE
35732985,32849876,3,TRUE
35732985,23439873,9,TRUE
35732985,27885316,25,TRUE
35734805,25290038,114,TRUE
35734805,25906137,5,TRUE
35734805,26317388,1101,TRUE
35734805,22923938,112,TRUE
35734805,33096883,11,TRUE
35735415,23499016,195,TRUE
35735415,34252720,29,TRUE
35735415,26370716,25,TRUE
35735415,33433699,91,TRUE
35735415,32111744,48,TRUE
35735636,27025212,20,TRUE
35735636,20307744,152,TRUE
35735636,31508608,3,TRUE
35735636,24596786,8,TRUE
35735636,28384981,4,TRUE
35735784,31618347,9,TRUE
35735784,22021730,83,TRUE
35735784,21317094,47,TRUE
35735784,23111722,25,TRUE
35735784,27295067,40,TRUE
35736623,30683707,128,TRUE
35736623,28548605,19,TRUE
35736623,31138052,33,TRUE
35736623,24446248,212,TRUE
35736623,30150924,39,TRUE
35736820,23860293,56,TRUE
35736820,32783581,5,TRUE
35736820,25811230,36,TRUE
35736820,31207879,9,TRUE
35736820,30694967,8,TRUE
35737601,32978102,7,TRUE
35737601,28436154,24,TRUE
35737601,28802772,19,TRUE
35737601,25045839,26,TRUE
35737601,32916879,23,TRUE
35738984,32402519,4,TRUE
35738984,34384272,5,TRUE
35738984,28670918,23,TRUE
35738984,27810020,75,TRUE
35738984,26669697,56,TRUE
35739136,34407902,19,TRUE
35739136,34888989,55,TRUE
35739136,34606810,25,TRUE
35739136,34813820,97,TRUE
35739136,35121715,9,TRUE
35739494,32443769,23,TRUE
35739494,26338985,20,TRUE
35739494,26753554,29,TRUE
35739494,20219128,47,TRUE
35739494,22313182,20,TRUE
35740130,35088164,18,TRUE
35740130,35315685,31,TRUE
35740130,28630181,134,TRUE
35740130,35544102,13,TRUE
35740130,32973694,12,TRUE
35740942,30321562,10,TRUE
35740942,24315098,793,TRUE
35740942,26323492,23,TRUE
35740942,25339660,79,TRUE
35740942,31811270,285,TRUE
35741139,33253194,8,TRUE
35741139,34988888,3,TRUE
35741139,33416951,51,TRUE
35741139,31286200,40,TRUE
35741139,26367213,6,TRUE
35741285,35457692,12,TRUE
35741285,33038125,454,TRUE
35741285,33782057,17486,TRUE
35741285,32481410,4,TRUE
35741285,27117964,9,TRUE
35741616,30072923,41,TRUE
35741616,29129676,34,TRUE
35741616,34445512,11,TRUE
35741616,31403944,42,TRUE
35741616,34424488,14,TRUE
35742022,29415330,44,TRUE
35742022,33948025,407,TRUE
35742022,22928654,23,TRUE
35742022,28611480,1936,TRUE
35742022,31324280,88,TRUE
35742148,21252989,2777,TRUE
35742148,31080412,97,TRUE
35742148,22701167,41,TRUE
35742148,28249299,59,TRUE
35742148,24355625,150,TRUE
35742376,31635065,13,TRUE
35742376,31559566,19,TRUE
35742376,30840112,41,TRUE
35742376,26542419,74,TRUE
35742376,33124060,16,TRUE
35742583,26112970,6,TRUE
35742583,31640488,7,TRUE
35742583,27040178,190,TRUE
35742583,31269970,2,TRUE
35742583,31378158,13,TRUE
35742730,30379302,10,TRUE
35742730,32020713,279,TRUE
35742730,32236400,3,TRUE
35742730,33155305,14,TRUE
35742730,22898128,741,TRUE
35743329,23557844,15,TRUE
35743329,33716692,12,TRUE
35743329,21167644,103,TRUE
35743329,22054256,8,TRUE
35743329,34079358,14,TRUE
35743757,32306167,6,TRUE
35743757,27356913,33,TRUE
35743757,20958999,37,TRUE
35743757,34357552,11,TRUE
35743757,21547417,18,TRUE
35743937,30349732,14,TRUE
35743937,24981086,17,TRUE
35743937,35128441,2,TRUE
35743937,26681211,498,TRUE
35743937,34368253,12,TRUE
35745528,29317880,4,TRUE
35745528,26683951,18,TRUE
35745528,23181616,45,TRUE
35745528,32517832,4,TRUE
35745528,30538353,4,TRUE
35747199,31113750,5,TRUE
35747199,22759664,10,TRUE
35747199,23092712,25,TRUE
35747199,28076943,3,TRUE
35747199,28077220,6,TRUE
35748930,29914416,19,TRUE
35748930,23617573,35,TRUE
35748930,33782057,17486,TRUE
35748930,27774832,18,TRUE
35748930,26413429,25,TRUE
35749815,29253084,37,TRUE
35749815,29707443,4,TRUE
35749815,22961517,23,TRUE
35749815,23446560,42,TRUE
35749815,30126630,27,TRUE
35749959,26484519,26,TRUE
35749959,29387021,107,TRUE
35749959,34833132,14,TRUE
35749959,30296429,56,TRUE
35749959,26656852,145,TRUE
35749962,20538524,18,TRUE
35749962,22082881,54,TRUE
35749962,27573310,47,TRUE
35749962,27614548,23,TRUE
35749962,29985195,16,TRUE
35750289,31291364,53,TRUE
35750289,30155858,37,TRUE
35750289,34028783,4,TRUE
35750289,29208483,101,TRUE
35750289,31171970,28,TRUE
35752757,31336977,13,TRUE
35752757,25945344,24,TRUE
35752757,27906990,48,TRUE
35752757,31330898,13,TRUE
35752757,23483193,5,TRUE
35752813,28589678,117,TRUE
35752813,30166649,7,TRUE
35752813,27014155,75,TRUE
35752813,25616690,52,TRUE
35752813,27231923,12,TRUE
35753027,33350146,178,TRUE
35753027,24177219,17,TRUE
35753027,20417706,180,TRUE
35753027,28182799,21,TRUE
35753027,32827546,37,TRUE
35754077,31493413,3,TRUE
35754077,24917803,9,TRUE
35754077,31821905,35,TRUE
35754077,26300387,9,TRUE
35754077,32580020,10,TRUE
35754279,21526197,165,TRUE
35754279,30606734,81,TRUE
35754279,20849835,20,TRUE
35754279,33781848,4,TRUE
35754279,31694701,106,TRUE
35754363,33154187,29,TRUE
35754363,34172982,12,TRUE
35754363,32791708,53,TRUE
35754363,33047207,53,TRUE
35754363,33361797,27,TRUE
35755757,35096136,14,TRUE
35755757,30642755,9,TRUE
35755757,30846934,29,TRUE
35755757,33670940,5,TRUE
35755757,20863589,78,TRUE
35756463,21221238,28,TRUE
35756463,30215950,72,TRUE
35756463,33752983,7,TRUE
35756463,29285140,4,TRUE
35756463,25198978,8,TRUE
35757442,26887676,243,TRUE
35757442,23270283,4,TRUE
